ID,Smape,cpuTime,
1366,0.596421515,0.1,
1367,0.320531598,0.1,
1369,NA,0.1,
1370,0.121464656,0.1,
1371,0.50355197,0.09,
1372,0.512338933,0.09,
1373,0.273636956,0.09,
1374,0.412514053,0.11,
1375,0.130100083,0.1,
1376,0.400095612,0.09,
1377,0.110240223,0.1,
1378,0.261488881,0.09,
1380,0.134448935,0.1,
1381,0.127605644,0.09,
1382,0.235620982,0.09,
1383,0.114566269,0.09,
1385,0.115066997,0.09,
1386,0.187732874,0.07,
1387,0.316560028,0.1,
1388,0.276775793,0.08,
1389,0.255024946,0.09,
1390,0.192429195,0.08,
1391,0.126496576,0.09,
1393,0.066061232,0.11,
1395,0.120996785,0.09,
1397,0.14067367,0.11,
1398,0.187896654,0.1,
1400,0.379583578,0.09,
1401,0.401935504,0.1,
1402,0.16585917,0.09,
1404,0.37960104,0.09,
1405,0.196545965,0.09,
1406,0.14805948,0.09,
1407,0.148677452,0.11,
1409,0.116293001,0.1,
1410,0.130014312,0.11,
1411,0.031345984,0.09,
1412,0.132881949,0.11,
1413,0.43695087,0.08,
1414,0.219924914,0.1,
1415,0.466954428,0.1,
1416,0.163859355,0.09,
1417,0.137868933,0.09,
1418,0.142573938,0.1,
1421,0.266929832,0.09,
1422,0.296754242,0.08,
1423,0.183187688,0.1,
1424,0.034931045,0.09,
1425,0.075754252,0.09,
1426,0.347393474,0.1,
1427,0.164178202,0.11,
1428,0.329315968,0.09,
1429,0.329138186,0.09,
1430,0.194161312,0.09,
1431,0.187257811,0.09,
1432,0.321951008,0.11,
1433,0.28640904,0.13,
1435,0.305645949,0.11,
1437,0.242483385,0.11,
1438,0.118557557,0.12,
1439,0.066067441,0.11,
1440,0.180034703,0.11,
1441,0.267273701,0.11,
1442,0.112975622,0.12,
1443,0.732108215,0.09,
1444,0.16104809,0.09,
1445,0.330537371,0.11,
1446,0.078358742,0.09,
1447,0.385235218,0.09,
1448,0.101428484,0.09,
1450,0.070194949,0.11,
1452,0.415977783,0.1,
1453,0.164966658,0.1,
1454,0.062091048,0.09,
1455,0.614179401,0.09,
1456,1.024196758,0.09,
1457,0.262522391,0.08,
1458,0.20490382,0.09,
1459,0.119686932,0.08,
1461,0.385478148,0.1,
1462,0.09317417,0.08,
1463,0.172342231,0.09,
1464,0.389419795,0.09,
1465,0.076529291,0.1,
1468,0.325693186,0.1,
1469,0.184810358,0.09,
1471,0.154041008,0.08,
1472,0.252428389,0.11,
1473,0.342095759,0.1,
1474,0.130868864,0.11,
1475,0.37320673,0.09,
1476,0.400204518,0.11,
1477,0.1433127,0.11,
1478,0.300879855,0.08,
1479,0.292632798,0.09,
1480,0.171246642,0.09,
1481,0.516324735,0.1,
1482,0.077197759,0.08,
1483,0.292354182,0.09,
1484,0.142456254,0.09,
1485,0.308220606,0.09,
1487,0.189547563,0.1,
1488,0.1594287,0.09,
1491,0.314300189,0.09,
1492,0.333517013,0.09,
1493,0.211672965,0.1,
1494,0.142633684,0.1,
1495,0.50968039,0.11,
1496,0.264961571,0.1,
1497,0.161296625,0.08,
1498,0.104086426,0.09,
1499,0.386874311,0.08,
1502,0.285965098,0.11,
1503,0.526965835,0.1,
1504,0.275304634,0.09,
1505,0.231010402,0.09,
1507,0.086963959,0.08,
1508,0.420117501,0.09,
1510,0.482839767,0.1,
1511,0.176558659,0.1,
1513,0.145517672,0.1,
1514,0.271654439,0.09,
1515,0.258325851,0.09,
1516,0.399335097,0.03,
1517,0.157810832,0.1,
1518,0.290500212,0.09,
1520,0.341964155,0.09,
1521,0.32059449,0.1,
1522,0.122606116,0.07,
1523,0.061127355,0.09,
1524,0.968055311,0.1,
1525,0.067640164,0.09,
1526,0.160823059,0.1,
1527,0.116072716,0.09,
1528,0.282370192,0.1,
1529,0.231093194,0.09,
1530,0.11946178,0.09,
1531,0.279481627,0.09,
1532,0.14837853,0.11,
1533,0.113591929,0.1,
1534,0.299414923,0.11,
1535,0.20745599,0.09,
1536,0.233511675,0.09,
1537,0.166227399,0.08,
1538,0.967753036,0.09,
1539,0.068974669,0.11,
1540,0.144321115,0.09,
1541,NA,0.1,
1542,0.024702056,0.09,
1543,0.133642211,0.09,
1544,0.463901056,0.11,
1545,0.137082181,0.11,
1546,0.091747352,0.11,
1547,0.309472235,0.09,
1548,0.137982842,0.11,
1549,0.110064096,0.1,
1550,0.301055462,0.09,
1551,0.188114625,0.09,
1553,0.297125208,0.09,
1554,0.204881602,0.08,
1555,0.249230809,0.1,
1556,0.139291671,0.09,
1557,0.242987779,0.1,
1558,0.066125256,0.09,
1559,0.356986878,0.1,
1560,0.190778738,0.11,
1561,0.234835135,0.09,
1562,0.277983406,0.11,
1563,0.558323036,0.09,
1564,0.357658908,0.1,
1565,0.166680468,0.08,
1566,0.369061733,0.1,
1567,0.330635593,0.09,
1569,0.770243806,0.1,
1570,0.32961878,0.09,
1573,0.225268188,0.09,
1575,0.1515851,0.1,
1576,0.285640372,0.11,
1577,0.330561034,0.11,
1578,0.361793813,0.11,
1580,0.232183039,0.1,
1581,0.133909033,0.09,
1583,0.941526991,0.1,
1584,0.273789602,0.1,
1585,0.176140884,0.09,
1586,0.308414154,0.11,
1587,0.270053908,0.1,
1590,0.16099559,0.09,
1591,0.391290675,0.09,
1592,0.273051296,0.08,
1593,0.399806058,0.09,
1594,0.274499722,0.1,
1596,0.194598223,0.11,
1598,0.237627652,0.11,
1599,0.169841489,0.1,
1600,0.19290471,0.09,
1602,0.067010633,0.1,
1603,0.209930952,0.09,
1606,0.292911083,0.09,
1607,0.172744988,0.09,
1608,0.311869368,0.1,
1609,0.337061357,0.1,
1610,0.175891543,0.09,
1611,0.360830323,0.07,
1612,0.283854003,0.11,
1613,0.212174677,0.08,
1614,0.190055796,0.1,
1615,0.274813293,0.1,
1616,0.147576627,0.05,
1617,0.003030598,0.09,
1618,0.235241712,0.09,
1619,0.114393765,0.1,
1622,0.185336401,0.09,
1623,0.125057585,0.09,
1624,0.155162844,0.09,
1625,0.177711163,0.1,
1626,0.220213264,0.1,
1627,0.198891558,0.09,
1628,0.14055192,0.1,
1629,0.515906058,0.09,
1630,0.428072329,0.1,
1631,0.227102412,0.11,
1632,0.127515455,0.1,
1633,0.13142947,0.09,
1634,0.199098594,0.1,
1635,0.448577886,0.09,
1636,0.316653357,0.11,
1637,0.409764492,0.1,
1638,0.108511593,0.1,
1639,0.171671127,0.09,
1641,0.105851952,0.09,
1642,0.31646269,0.09,
1643,0.213970201,0.08,
1645,0.202664503,0.1,
1646,0.09487259,0.1,
1647,0.349393367,0.11,
1648,0.202978736,0.07,
1649,0.467677838,0.09,
1650,0.209309113,0.09,
1651,0.451297161,0.11,
1652,0.155667,0.09,
1653,0.544125566,0.09,
1654,0.226651803,0.1,
1655,0.199992179,0.09,
1656,0.121280816,0.09,
1657,0.339124507,0.09,
1658,0.253474924,0.1,
1659,0.645918281,0.1,
1660,0.142232541,0.09,
1661,0.215852987,0.09,
1663,0.211862571,0.11,
1664,0.363660337,0.1,
1666,0.20017542,0.09,
1667,0.312404759,0.1,
1668,0.528723667,0.11,
1669,0.322260263,0.09,
1670,0.158839707,0.11,
1672,0.190557646,0.09,
1673,0.20707466,0.11,
1674,0.174266009,0.09,
1675,0.310132863,0.09,
1676,0.229978732,0.09,
1677,0.224735496,0.1,
1679,0.198086337,0.09,
1680,0.409599991,0.09,
1681,0.31200872,0.09,
1682,0.124049882,0.1,
1683,0.411232358,0.09,
1684,0.172915897,0.08,
1685,0.21335787,0.1,
1686,0.172549782,0.11,
1687,0.484688016,0.09,
1688,0.178744701,0.1,
1689,0.200955881,0.09,
1690,0.259512985,0.1,
1691,0.159276429,0.09,
1692,0.108199426,0.1,
1693,0.013796612,0.09,
1694,0.382581962,0.09,
1695,0.269948595,0.09,
1697,0.26086669,0.11,
1698,0.107735541,0.11,
1699,0.142610183,0.1,
1700,0.236928603,0.09,
1701,0.452133389,0.09,
1702,0.174882337,0.09,
1704,0.165760646,0.1,
1706,0.127827935,0.09,
1707,0.1832537,0.08,
1708,0.129087626,0.1,
1709,0.129557048,0.09,
1710,0.273452404,0.1,
1711,0.15166215,0.09,
1713,0.398798422,0.03,
1715,0.175409628,0.09,
1717,0.758953519,0.1,
1718,0.309882339,0.08,
1719,0.093293279,0.09,
1720,0.174187801,0.09,
1722,0.192019902,0.1,
1723,0.213398939,0.09,
1724,0.590117186,0.11,
1725,0.239173712,0.09,
1726,0.143038349,0.11,
1727,0.050970495,0.09,
1728,0.192831249,0.11,
1729,0.344137769,0.1,
1730,0.097956636,0.11,
1731,0.225367351,0.1,
1732,0.032113041,0.09,
1734,0.160196882,0.1,
1736,0.298865958,0.09,
1737,0.331409898,0.09,
1740,0.303146028,0.1,
1741,0.084922976,0.11,
1742,0.191609065,0.08,
1743,0.650814954,0.1,
1744,0.413149179,0.09,
1745,0.141814789,0.1,
1746,0.392921254,0.1,
1747,0.048909596,0.11,
1748,0.159066154,0.09,
1749,0.064157177,0.09,
1750,0.111824812,0.07,
1751,0.225116776,0.1,
1752,0.150443867,0.08,
1753,0.170315846,0.09,
1754,0.352467704,0.08,
1755,0.169520934,0.09,
1756,0.158304995,0.1,
1757,0.271637283,0.09,
1758,0.463571191,0.1,
1760,0.247040805,0.09,
1761,0.294214002,0.1,
1762,0.185877291,0.09,
1763,0.253183736,0.09,
1764,0.239624719,0.09,
1765,0.224143754,0.1,
1766,0.366259712,0.11,
1767,0.27140631,0.1,
1768,0.377228183,0.11,
1769,0.23627151,0.1,
1770,0.201308141,0.09,
1772,0.368395796,0.11,
1773,0.42021504,0.1,
1776,0.402425409,0.1,
1777,0.356974188,0.09,
1779,0.155190841,0.08,
1780,0.190527065,0.11,
1781,0.146812072,0.09,
1782,0.225898623,0.09,
1783,0.276756848,0.09,
1784,0.125142226,0.1,
1786,0.138580964,0.1,
1787,0.110322491,0.08,
1788,0.117469731,0.1,
1790,0.455122567,0.09,
1791,0.331472178,0.1,
1793,0.498921869,0.09,
1794,0.091530379,0.09,
1795,0.275326763,0.09,
1796,0.200393981,0.1,
1797,0.210017885,0.09,
1798,0.412577616,0.1,
1799,0.120478953,0.11,
1800,0.161612786,0.11,
1802,0.140505748,0.09,
1803,0.063781129,0.09,
1804,0.230421578,0.09,
1806,0.141234862,0.11,
1807,0.471911016,0.09,
1808,0.244196977,0.1,
1809,0.169893413,0.09,
1810,0.192900977,0.11,
1811,0.329592189,0.09,
1812,0.114748715,0.11,
1814,0.293290319,0.08,
1815,0.224909223,0.09,
1816,0.241711115,0.09,
1817,0.149058551,0.1,
1818,0.168948352,0.09,
1819,0.183350962,0.09,
1820,0.149711426,0.1,
1821,0.558598418,0.09,
1822,0.266136784,0.09,
1823,0.400890178,0.1,
1824,0.569463785,0.09,
1827,0.088961974,0.09,
1828,0.166000756,0.09,
1829,0.225886664,0.08,
1830,0.234523922,0.09,
1831,0.35337449,0.08,
1832,0.292996431,0.09,
1833,0.308411022,0.1,
1834,0.172012109,0.1,
1835,0.165982344,0.09,
1836,0.69809619,0.11,
1837,0.13453141,0.09,
1838,0.458889674,0.1,
1839,0.291958677,0.09,
1840,0.241715882,0.09,
1843,0.377788086,0.1,
1844,0.417834645,0.1,
1845,0.43277848,0.11,
1846,0.277982653,0.09,
1847,0.141368201,0.11,
1848,0.156751427,0.11,
1850,0.106870707,0.11,
1851,0.310878083,0.11,
1853,0.050997685,0.09,
1854,0.141697269,0.11,
1855,0.272656965,0.09,
1856,0.080782816,0.09,
1859,0.251348789,0.08,
1860,0.248690422,0.09,
1861,0.17283427,0.08,
1862,0.195774486,0.09,
1863,0.238191816,0.09,
1864,0.278470003,0.11,
1865,0.160735272,0.08,
1867,0.303340551,0.11,
1869,0.1477517,0.09,
1870,0.436360799,0.11,
1871,0.304582174,0.11,
1872,0.262152304,0.1,
1873,0.186605183,0.09,
1874,0.147486282,0.1,
1875,0.234807539,0.09,
1877,0.225850078,0.08,
1878,0.355908478,0.09,
1879,0.193399657,0.09,
1880,0.119189952,0.1,
1881,0.28127505,0.09,
1882,0.414485313,0.11,
1883,0.213279306,0.1,
1884,0.192433939,0.11,
1885,0.306310171,0.09,
1886,0.358498466,0.1,
1887,0.177046479,0.09,
1888,0.118248169,0.09,
1890,0.257823973,0.1,
1891,0.166247347,0.1,
1892,0.331937071,0.09,
1893,0.104233143,0.13,
1894,0.186738814,0.08,
1895,0.32560269,0.09,
1896,0.196687031,0.09,
1897,0.183619101,0.1,
1898,0.115651052,0.09,
1899,0.237863379,0.09,
1900,0.329673698,0.09,
1902,0.161779022,0.1,
1904,0.179122605,0.09,
1905,0.230810515,0.1,
1906,NA,0.11,
1907,0.435758139,0.09,
1908,0.506958726,0.1,
1909,0.191285033,0.11,
1910,0.196115619,0.1,
1912,0.358422753,0.1,
1914,0.286482619,0.09,
1916,0.473397465,0.1,
1917,0.248436676,0.09,
1918,0.097237076,0.09,
1919,0.175843078,0.09,
1921,0.201876469,0.1,
1922,0.18352901,0.11,
1923,0.256311415,0.07,
1925,0.182217982,0.09,
1926,0.144326985,0.09,
1927,0.205614277,0.1,
1928,0.076998759,0.1,
1929,0.227245717,0.11,
1930,0.473933013,0.09,
1931,0.139917706,0.1,
1932,0.321887552,0.1,
1933,0.242270373,0.14,
1934,0.256246068,0.1,
1935,0.172438797,0.09,
1938,0.144308351,0.1,
1939,0.444811676,0.09,
1940,0.096318051,0.11,
1941,0.616734058,0.11,
1942,0.113968015,0.1,
1943,0.214140819,0.09,
1944,0.468090435,0.1,
1945,0.080307067,0.11,
1946,0.370575474,0.09,
1948,0.237595453,0.11,
1949,0.192656285,0.09,
1950,0.177573635,0.11,
1951,0.186651419,0.13,
1952,0.456536897,0.11,
1953,0.242999344,0.11,
1955,0.096333257,0.1,
1959,0.165859789,0.09,
1961,0.277486902,0.09,
1962,0.172213846,0.09,
1963,0.242685453,0.08,
1964,NA,0.09,
1965,0.127364207,0.1,
1966,0.275069032,0.09,
1967,0.147375487,0.1,
1968,0.499003179,0.09,
1969,0.141831041,0.08,
1970,0.330705127,0.09,
1971,0.210526925,0.09,
1972,0.217056503,0.11,
1973,0.252418408,0.1,
1974,0.460415649,0.1,
1975,0.14813032,0.11,
1976,0.108819666,0.09,
1977,0.256270753,0.09,
1980,0.323922326,0.11,
1981,0.159484251,0.09,
1982,0.200841661,0.11,
1983,0.092400031,0.1,
1984,0.17851494,0.09,
1985,0.30222919,0.1,
1986,0.106932705,0.09,
1987,0.271923713,0.11,
1988,0.193347333,0.09,
1989,0.152095562,0.09,
1990,0.304686362,0.1,
1991,0.35425543,0.1,
1992,0.187448823,0.09,
1993,0.324183887,0.11,
1994,0.190665172,0.09,
1995,0.151106326,0.09,
1996,0.250065834,0.11,
1997,0.160144395,0.09,
1998,0.235340995,0.09,
2000,0.163463943,0.1,
2001,0.295062126,0.09,
2002,0.479853427,0.12,
2003,0.298696361,0.1,
2004,0.177653079,0.09,
2005,1.057421238,0.1,
2006,0.387625705,0.09,
2007,0.266076889,0.1,
2008,0.211756712,0.09,
2009,0.213470981,0.09,
2010,0.069568713,0.1,
2011,0.184912284,0.09,
2013,0.168262563,0.12,
2015,0.252090653,0.1,
2017,0.12981067,0.11,
2018,0.202847566,0.1,
2019,0.128803399,0.09,
2020,0.230738003,0.11,
2022,0.202826911,0.1,
2023,0.232941153,0.09,
2024,0.184644239,0.13,
2025,0.226733349,0.1,
2026,0.235103924,0.12,
2027,0.225814851,0.08,
2028,0.111672485,0.1,
2029,0.258213443,0.09,
2030,0.247018879,0.11,
2031,0.301458845,0.09,
2032,0.201844908,0.1,
2034,0.328759943,0.11,
2035,0.199594807,0.11,
2036,0.186848847,0.1,
2037,NA,0.11,
2038,0.114745605,0.09,
2039,0.246949203,0.1,
2041,0.157101221,0.1,
2042,0.209035278,0.09,
2043,0.267426721,0.09,
2044,0.269124974,0.09,
2045,0.339593237,0.1,
2046,0.31856113,0.09,
2047,0.420045523,0.11,
2048,0.286172435,0.09,
2049,0.241012923,0.1,
2050,0.384339,0.09,
2051,0.183892332,0.09,
2052,0.656311712,0.09,
2053,0.154296566,0.11,
2054,0.113149447,0.09,
2055,0.434951977,0.11,
2056,0.205280079,0.09,
2057,0.086539402,0.1,
2058,0.275941068,0.09,
2059,0.113722473,0.09,
2060,0.165079557,0.09,
2062,0.15883768,0.1,
2064,0.281054678,0.1,
2065,0.401226125,0.09,
2067,0.255738206,0.1,
2068,0.152092882,0.1,
2069,0.121321053,0.08,
2070,0.213568285,0.1,
2071,0.207781041,0.09,
2072,0.304625705,0.11,
2073,0.147024817,0.12,
2074,0.469517621,0.1,
2075,0.140339931,0.1,
2076,0.232521781,0.09,
2078,0.288006328,0.11,
2079,0.143646202,0.11,
2080,0.214526542,0.1,
2081,0.177401387,0.11,
2082,0.597290369,0.09,
2084,0.158194976,0.11,
2085,0.084153974,0.09,
2086,0.291334945,0.1,
2087,0.36280459,0.09,
2088,0.024245427,0.13,
2090,0.275704812,0.11,
2092,0.346926907,0.12,
2093,0.436057793,0.11,
2094,NA,0.13,
2096,0.292006176,0.11,
2097,0.848609713,0.1,
2098,0.27037164,0.1,
2099,0.173693772,0.09,
2100,NA,0.1,
2102,0.108255473,0.09,
2103,0.366943654,0.09,
2104,0.159134752,0.11,
2105,0.288623593,0.11,
2106,0.561167647,0.11,
2107,0.213368887,0.1,
2108,0.208195333,0.09,
2109,0.117362809,0.1,
2110,0.248553735,0.09,
2111,0.286170155,0.1,
2112,0.058581056,0.08,
2113,0.283360312,0.09,
2114,0.32008726,0.09,
2115,0.19037642,0.09,
2116,0.150013041,0.11,
2117,0.293292353,0.11,
2118,0.362220413,0.1,
2119,0.107220825,0.1,
2121,0.206731118,0.09,
2123,0.20060086,0.1,
2124,0.261810367,0.09,
2125,0.057119768,0.3,
2126,0.20394898,0.09,
2127,0.275441794,0.11,
2129,0.167873203,0.09,
2130,0.247304368,0.08,
2131,0.127762707,0.09,
2133,0.213365495,0.09,
2135,0.237537592,0.1,
2138,0.164535511,0.11,
2140,0.339657404,0.09,
2141,0.132084218,0.1,
2142,0.215412699,0.1,
2143,0.330738693,0.1,
2144,0.092486647,0.09,
2146,0.279321633,0.09,
2147,0.06347971,0.09,
2148,0.231104699,0.09,
2149,0.301137359,0.11,
2150,0.082945494,0.09,
2152,0.171154591,0.1,
2153,0.269357368,0.09,
2154,0.102465248,0.08,
2156,0.095743046,0.09,
2158,0.208413291,0.1,
2159,0.199883389,0.09,
2160,0.49104731,0.09,
2161,0.210672762,0.06,
2162,0.23068168,0.1,
2163,0.1144667,0.11,
2164,0.332933159,0.09,
2165,0.270888078,0.11,
2166,0.123910225,0.08,
2167,0.246459357,0.09,
2168,0.142939969,0.1,
2169,0.235372355,0.09,
2170,0.393295984,0.09,
2171,0.117934302,0.09,
2172,0.769930895,0.11,
2173,0.394124562,0.11,
2174,0.223436268,0.1,
2175,0.17282743,0.1,
2176,0.285445796,0.09,
2178,0.177536552,0.1,
2181,0.177403071,0.09,
2182,0.144164096,0.07,
2183,0.381231398,0.1,
2184,0.142793384,0.09,
2185,0.279518937,0.1,
2186,0.221228676,0.11,
2187,0.157884074,0.09,
2188,0.013741762,0.1,
2189,0.172520276,0.09,
2191,0.334887112,0.09,
2192,0.126086157,0.16,
2193,0.14543679,0.09,
2194,0.347584286,0.09,
2196,0.13861928,0.09,
2197,0.350633936,0.1,
2198,0.190320974,0.11,
2200,0.435089784,0.09,
2202,0.230822695,0.08,
