ID,Smape,cpuTime,
1674,0.175257135,0.12,
1675,0.312307897,0.09,
1676,0.229758919,0.09,
1677,0.224023944,0.11,
1679,0.197782111,0.1,
1680,0.403725438,0.1,
1681,0.314293251,0.1,
1682,0.133582143,0.14,
1683,0.410567892,0.08,
1684,0.17327848,0.11,
1685,0.211519539,0.14,
1686,0.173894894,0.15,
1687,0.484500005,0.1,
1688,0.173502198,0.19,
1689,0.214041222,0.11,
1690,0.259187526,0.13,
1691,0.162361599,0.07,
1692,0.114575211,0.11,
1693,0.013799115,0.28,
1694,0.380935635,0.08,
1695,0.273361734,0.13,
1697,0.246237755,0.11,
1698,0.108469016,0.11,
1699,0.143272502,0.16,
1700,0.240249238,0.1,
1701,0.455447685,0.08,
1702,0.176704521,0.11,
1704,0.16491439,0.11,
1706,0.128795247,0.14,
1707,0.191546469,0.11,
1708,0.123519108,0.15,
1709,0.128472866,0.16,
1710,0.278441862,0.11,
1711,0.153610809,0.13,
1713,0.390880715,0.21,
1715,0.174877625,0.14,
1717,0.759308135,0.09,
1718,0.314778496,0.09,
1719,0.10018222,0.3,
1720,0.17512888,0.13,
1722,0.195580091,0.11,
1723,0.197970142,0.42,
1724,0.590818493,0.09,
1725,0.238912963,0.11,
1726,0.141102464,0.09,
1727,0.057998752,0.1,
1728,0.197949288,0.11,
1729,0.349181815,0.11,
1730,0.096283961,0.14,
1731,0.224700401,0.11,
1732,0.028667436,0.67,
1734,0.158215208,0.11,
1736,0.299359315,0.11,
1737,0.354919605,0.11,
1740,0.303817285,0.1,
1741,0.08455696,0.18,
1742,0.192921848,0.1,
1743,0.652254669,0.1,
1744,0.417165851,0.11,
1745,0.141663632,0.11,
1746,0.393930648,0.1,
1747,0.037941831,0.38,
1748,0.159333803,0.09,
1749,0.061753264,0.17,
1750,0.111335348,0.13,
1751,0.225452546,0.13,
1752,0.155321009,0.11,
1753,0.171354048,0.14,
1754,0.352638903,0.14,
1755,0.169895205,0.03,
1756,0.152555344,0.14,
1757,0.269315449,0.12,
1758,0.470088259,0.14,
1760,0.245670203,0.18,
1761,0.29443755,0.14,
1762,0.186739709,0.14,
1763,0.25362081,0.14,
1764,0.236758344,0.11,
1765,0.225101944,0.16,
1766,0.36719946,0.14,
1767,0.278350805,0.14,
1768,0.376610163,0.12,
1769,0.235322486,0.12,
1770,0.201923844,0.11,
1772,0.384169357,0.1,
1773,0.421758139,0.09,
1776,0.403556928,0.08,
1777,0.360555531,0.1,
1779,0.151039886,0.13,
1780,0.19906302,0.19,
1781,0.146226156,0.12,
1782,0.22867203,0.12,
1783,0.276230467,0.11,
1784,0.125838402,0.12,
1786,0.136563324,0.14,
1787,0.110294372,0.11,
1788,0.114568491,0.17,
1790,0.457868312,0.11,
1791,0.332934711,0.13,
1793,0.49781727,0.08,
1794,0.090737783,0.1,
1795,0.282618863,0.1,
1796,0.205409959,0.09,
1797,0.212159261,0.11,
1798,0.416364168,0.08,
1799,0.122481885,0.1,
1800,0.157968894,0.09,
1802,0.139059355,0.11,
1803,0.0642414,0.34,
1804,0.230056314,0.12,
1806,0.144616495,0.26,
1807,0.474341968,0.11,
1808,0.247637093,0.07,
1809,0.170914747,0.11,
1810,0.192649676,0.14,
1811,0.329487979,0.07,
1812,0.115087207,0.13,
1814,0.298547618,0.14,
1815,0.226752095,0.12,
1816,0.243931238,0.17,
1817,0.158075736,0.14,
1818,0.170515214,0.15,
1819,0.180268795,0.12,
1820,0.195298607,0.08,
1821,0.537601411,0.08,
1822,0.267825581,0.11,
1823,0.404177442,0.08,
1824,0.569590432,0.1,
1827,0.091866996,0.1,
1828,0.169226317,0.11,
1829,0.225493324,0.11,
1830,0.229538048,0.11,
1831,0.355755671,0.12,
1832,0.292394196,0.12,
1833,0.367406855,0.11,
1834,0.165322688,0.11,
1835,0.168725821,0.11,
1836,0.705520809,0.08,
1837,0.135792133,0.11,
1838,0.459013514,0.08,
1839,0.292362217,0.11,
1840,0.238127896,0.15,
1843,0.375432476,0.13,
1844,0.4155913,0.1,
1845,0.426743001,0.1,
1846,0.275360776,0.12,
1847,0.141314541,0.09,
1848,0.153755256,0.11,
1850,0.107940704,0.12,
1851,0.313136472,0.09,
1853,0.050912091,0.52,
1854,0.142161005,0.09,
1855,0.273388561,0.09,
1856,0.074727708,0.34,
1859,0.362018063,0.08,
1860,0.248537694,0.1,
1861,0.172443159,0.12,
1862,0.194265668,0.11,
1863,0.238986393,0.1,
1864,0.27125775,0.11,
1865,0.158676623,0.09,
1867,0.309848709,0.11,
1869,0.146058711,0.11,
1870,0.435742386,0.11,
1871,0.304618029,0.11,
1872,0.262639888,0.11,
1873,0.203652273,0.24,
1874,0.148978309,0.11,
1875,0.235874872,0.11,
1877,0.222960813,0.11,
1878,0.355119179,0.09,
1879,0.194824703,0.11,
1880,0.11806265,0.09,
1881,0.282134075,0.08,
1882,0.418776358,0.08,
1883,0.216057487,0.11,
1884,0.191032229,0.09,
1885,0.308462152,0.09,
1886,0.362207084,0.11,
1887,0.179176953,0.1,
1888,0.117570402,0.11,
1890,0.264555399,0.11,
1891,0.168789511,0.1,
1892,0.334960931,0.11,
1893,0.102075499,0.11,
1894,0.185359326,0.12,
1895,0.323887731,0.13,
1896,0.197226192,0.11,
1897,0.175005695,0.14,
1898,0.113002928,0.1,
1899,0.240331114,0.14,
1900,0.330416646,0.12,
1902,0.162678256,0.14,
1904,0.178361455,0.12,
1905,0.230587523,0.11,
1906,NA,0.08,
1907,0.438985111,0.11,
1908,0.510270564,0.09,
1909,0.187291812,0.11,
1910,0.1943156,0.11,
1912,0.365790425,0.13,
1914,0.279042316,0.12,
1916,0.479207131,0.09,
1917,0.247887255,0.11,
1918,0.098812905,0.13,
1919,0.174195319,0.11,
1921,0.202070026,0.14,
1922,0.180302887,0.11,
1923,0.257610865,0.11,
1925,0.184535107,0.11,
1926,0.145155165,0.11,
1927,0.204928723,0.11,
1928,0.079249848,0.14,
1929,0.226176118,0.11,
1930,0.476214609,0.11,
1931,0.141067667,0.11,
1932,0.319508,0.11,
1933,0.243120189,0.09,
1934,0.257536646,0.09,
1935,0.171490835,0.11,
1938,0.14239866,0.13,
1939,0.446626938,0.11,
1940,0.095508134,0.15,
1941,0.618910907,0.09,
1942,0.114624054,0.16,
1943,0.215301382,0.11,
1944,0.465781002,0.12,
1945,0.107934048,0.14,
1946,0.372308123,0.12,
1948,0.245933849,0.09,
1949,0.19385887,0.11,
1950,0.177968917,0.11,
1951,0.18587806,0.09,
1952,0.453892053,0.11,
1953,0.243156426,0.11,
1955,0.098124331,0.11,
1959,0.168377258,0.09,
1961,0.268479769,0.14,
1962,0.170786056,0.11,
1963,0.210993927,0.45,
1964,NA,0.09,
1965,0.128958112,0.12,
1966,0.273074032,0.15,
1967,0.14813437,0.1,
1968,0.497634095,0.05,
1969,0.144772468,0.11,
1970,0.329697224,0.13,
1971,0.210125113,0.09,
1972,0.21778077,0.11,
1973,0.251723227,0.09,
1974,0.471438116,0.09,
1975,0.146833192,0.13,
1976,0.108914375,0.11,
1977,0.255108617,0.09,
1980,0.324575864,0.08,
1981,0.161561306,0.15,
1982,0.205846208,0.12,
1983,0.092983772,0.18,
1984,0.178074284,0.13,
1985,0.304224263,0.11,
1986,0.105082688,0.14,
1987,0.276847617,0.09,
1988,0.193605316,0.1,
1989,0.155316745,0.09,
1990,0.307157107,0.11,
1991,0.356309563,0.14,
1992,0.187699456,0.11,
1993,0.32123369,0.09,
1994,0.183524549,0.19,
1995,0.150777749,0.12,
1996,0.250120164,0.09,
1997,0.163139886,0.14,
1998,0.236748252,0.09,
2000,0.163263654,0.09,
2001,0.299928501,0.11,
2002,0.481460847,0.1,
2003,0.300086901,0.11,
2004,0.179436408,0.09,
2005,1.072330012,0.11,
2006,0.384868731,0.11,
2007,0.268466446,0.11,
2008,0.209809008,0.11,
2009,0.212214189,0.12,
2010,0.066298962,0.11,
2011,0.187095208,0.11,
2013,0.168434629,0.09,
2015,0.251879172,0.14,
2017,0.126313849,0.09,
2018,0.204063079,0.11,
2019,0.127222061,0.13,
2020,0.230556719,0.11,
2022,0.204922724,0.11,
2023,0.213887437,0.17,
2024,0.182902499,0.15,
2025,0.22487215,0.1,
2026,0.229231473,0.12,
2027,0.227308912,0.11,
2028,0.108899013,0.11,
2029,0.259753502,0.09,
2030,0.249166709,0.11,
2031,0.299086458,0.09,
2032,0.202528636,0.11,
2034,0.328735244,0.09,
2035,0.200228051,0.11,
2036,0.185544196,0.08,
2037,NA,0.11,
2038,0.114724792,0.11,
2039,0.243936346,0.11,
2041,0.158929316,0.16,
2042,0.208994294,0.13,
2043,0.268836378,0.13,
2044,0.271738078,0.08,
2045,0.339357572,0.11,
2046,0.317258001,0.09,
2047,0.421825233,0.09,
2048,0.283738814,0.11,
2049,0.250312714,0.1,
2050,0.384281212,0.1,
2051,0.178281736,0.09,
2052,0.657283743,0.11,
2053,0.15316354,0.17,
2054,0.115312514,0.11,
2055,0.434835127,0.08,
2056,0.203321737,0.13,
2057,0.090489991,0.12,
2058,0.280835694,0.12,
2059,0.113799926,0.16,
2060,0.165076485,0.14,
2062,0.158909422,0.11,
2064,0.282308684,0.11,
2065,0.406442173,0.11,
2067,0.255135181,0.1,
2068,0.153441677,0.1,
2069,0.119588099,0.12,
2070,0.211033013,0.11,
2071,0.218772858,0.08,
2072,0.304890422,0.09,
2073,0.145995903,0.12,
2074,0.466766938,0.08,
2075,0.137558881,0.11,
2076,0.226856696,0.1,
2078,0.289600722,0.11,
2079,0.140061185,0.14,
2080,0.216365047,0.09,
2081,0.184474424,0.15,
2082,0.597208811,0.09,
2084,0.157890572,0.11,
2085,0.083568358,0.13,
2086,0.296260072,0.22,
2087,0.363767165,0.11,
2088,0.028453896,0.14,
2090,0.275130349,0.14,
2092,0.353822555,0.11,
2093,0.437485803,0.09,
2094,NA,0.09,
2096,0.289883081,0.11,
2097,0.890452429,0.09,
2098,0.271778265,0.09,
2099,0.170560199,0.11,
2100,NA,0.17,
2102,0.117063745,0.08,
2103,0.367730728,0.11,
2104,0.156562439,0.11,
2105,0.288846101,0.13,
2106,0.561949538,0.07,
2107,0.201000752,0.17,
2108,0.215451079,0.13,
2109,0.120662154,0.11,
2110,0.246681658,0.14,
2111,0.281954782,0.11,
2112,0.061750424,0.17,
2113,0.285344247,0.1,
2114,0.323141755,0.11,
2115,0.186161381,0.11,
2116,0.147392066,0.15,
2117,0.294750784,0.1,
2118,0.361761403,0.09,
2119,0.108198016,0.16,
2121,0.217319785,0.11,
2123,0.199243506,0.18,
2124,0.264471288,0.1,
2125,0.065281832,0.57,
2126,0.206020685,0.13,
2127,0.274741428,0.1,
2129,0.167686189,0.13,
2130,0.248039034,0.11,
2131,0.139588648,0.13,
2133,0.212781542,0.11,
2135,0.243156639,0.16,
2138,0.163904257,0.11,
2140,0.342519082,0.1,
2141,0.132914343,0.13,
2142,0.215526608,0.11,
2143,0.331951875,0.11,
2144,0.093421523,0.12,
2146,0.283380736,0.11,
2147,0.06012984,0.16,
2148,0.23036026,0.11,
2149,0.300462174,0.09,
2150,0.08234828,0.33,
2152,0.173342251,0.1,
2153,0.269482206,0.07,
2154,0.102802214,0.14,
2156,0.095653512,0.23,
2158,0.208074685,0.13,
2159,0.20159869,0.11,
2160,0.495352828,0.11,
2161,0.213116536,0.09,
2162,0.231879567,0.15,
2163,0.112267195,0.12,
2164,0.324907081,0.11,
2165,0.270691782,0.11,
2166,0.127488036,0.12,
2167,0.244353741,0.17,
2168,0.143358283,0.11,
2169,0.244329657,0.09,
2170,0.387055394,0.15,
2171,0.119771531,0.16,
2172,0.782132446,0.08,
2173,0.367440534,0.17,
2174,0.254488049,0.08,
2175,0.173070975,0.18,
2176,0.282293508,0.1,
2178,0.176105931,0.16,
2181,0.179286696,0.1,
2182,0.148290069,0.11,
2183,0.381363416,0.11,
2184,0.140296897,0.13,
2185,0.277228915,0.11,
2186,0.221244478,0.14,
2187,0.156372262,0.12,
2188,0.024397189,0.11,
2189,0.172773587,0.12,
2191,0.33527984,0.08,
2192,0.12718688,0.14,
2193,0.143867923,0.14,
2194,0.344350646,0.1,
2196,0.138679504,0.11,
2197,0.35349156,0.09,
2198,0.191151317,0.1,
2200,0.439474405,0.11,
2202,0.232190565,0.13,
2203,0.07416179,0.14,
