ID,Smape,cpuTime,
1701,0.455447542,0.13,
1702,0.17670491,0.14,
1704,0.16491413,0.12,
1706,0.12879513,0.16,
1707,0.191546403,0.13,
1708,0.123519087,0.15,
1709,0.128472985,0.16,
1710,0.278441776,0.14,
1711,0.153610777,0.16,
1713,0.39088071,0.3,
1715,0.174877111,0.12,
1717,0.759308181,0.11,
1718,0.314778895,0.11,
1719,0.100182219,0.4,
1720,0.175128705,0.14,
1722,0.195580261,0.13,
1723,0.197970142,0.54,
1724,0.590818462,0.1,
1725,0.238912893,0.12,
1726,0.141102528,0.14,
1727,0.057998751,0.13,
1728,0.197949733,0.12,
1729,0.349181957,0.18,
1730,0.096283754,0.16,
1731,0.224700382,0.12,
1732,0.028667438,1.44,
1734,0.158214461,0.14,
1736,0.299359021,0.14,
1737,0.354919607,0.12,
1740,0.303817501,0.09,
1741,0.084556959,0.19,
1742,0.192921998,0.12,
1743,0.65225469,0.11,
1744,0.417166619,0.1,
1745,0.141663873,0.17,
1746,0.393930493,0.16,
1747,0.037941775,0.5,
1748,0.15933381,0.12,
1749,0.061753271,0.17,
1750,0.111335107,0.14,
1751,0.225452684,0.16,
1752,0.155321054,0.11,
1753,0.171354033,0.16,
1754,0.352638914,0.07,
1755,0.16989523,0.12,
1756,0.152555331,0.18,
1757,0.269315386,0.13,
1758,0.470088223,0.12,
1760,0.245670226,0.2,
1761,0.294437539,0.13,
1762,0.186739695,0.14,
1763,0.253620845,0.12,
1764,0.236758533,0.13,
1765,0.225101944,0.14,
1766,0.367199572,0.13,
1767,0.278351284,0.15,
1768,0.376610174,0.13,
1769,0.235322525,0.14,
1770,0.201923595,0.15,
1772,0.384169302,0.09,
1773,0.421759044,0.1,
1776,0.403556988,0.07,
1777,0.360555198,0.16,
1779,0.151039714,0.12,
1780,0.199062876,0.31,
1781,0.146225691,0.11,
1782,0.228671913,0.15,
1783,0.276230559,0.11,
1784,0.125838437,0.12,
1786,0.136563204,0.15,
1787,0.110294325,0.16,
1788,0.114568276,0.23,
1790,0.457868159,0.12,
1791,0.332934716,0.1,
1793,0.497816809,0.08,
1794,0.090737915,0.16,
1795,0.282619074,0.11,
1796,0.205409853,0.11,
1797,0.212159183,0.12,
1798,0.416364086,0.08,
1799,0.122481353,0.12,
1800,0.157968736,0.16,
1802,0.139059225,0.12,
1803,0.064241408,0.37,
1804,0.230056293,0.16,
1806,0.144616502,0.22,
1807,0.474341488,0.1,
1808,0.247638026,0.1,
1809,0.170914646,0.12,
1810,0.192649688,0.17,
1811,0.3294886,0.1,
1812,0.115087009,0.13,
1814,0.298547673,0.14,
1815,0.226752118,0.14,
1816,0.243931232,0.25,
1817,0.158076035,0.14,
1818,0.170515188,0.17,
1819,0.180268929,0.16,
1820,0.195298286,0.09,
1821,0.537603416,0.08,
1822,0.267825631,0.11,
1823,0.404177139,0.09,
1824,0.569590495,0.14,
1827,0.091867026,0.12,
1828,0.169226104,0.16,
1829,0.225493347,0.14,
1830,0.229538234,0.11,
1831,0.355755375,0.14,
1832,0.292394221,0.15,
1833,0.367406782,0.13,
1834,0.16532307,0.13,
1835,0.168725734,0.11,
1836,0.70552083,0.09,
1837,0.135792195,0.16,
1838,0.459013145,0.13,
1839,0.292362212,0.12,
1840,0.238127886,0.17,
1843,0.375432508,0.14,
1844,0.415591584,0.12,
1845,0.426742912,0.11,
1846,0.275360796,0.15,
1847,0.141314737,0.13,
1848,0.153755209,0.14,
1850,0.10794068,0.19,
1851,0.313135636,0.11,
1853,0.050912091,0.65,
1854,0.142160977,0.11,
1855,0.273388366,0.11,
1856,0.074727768,0.28,
1859,0.362018149,0.06,
1860,0.248537723,0.14,
1861,0.172443334,0.14,
1862,0.194265695,0.14,
1863,0.238986341,0.11,
1864,0.271258372,0.16,
1865,0.15867669,0.13,
1867,0.309848802,0.14,
1869,0.146058579,0.18,
1870,0.435742502,0.09,
1871,0.304618066,0.12,
1872,0.262639782,0.13,
1873,0.203652265,0.4,
1874,0.14897843,0.14,
1875,0.235874829,0.17,
1877,0.222960808,0.14,
1878,0.355119097,0.09,
1879,0.19482406,0.11,
1880,0.1180625,0.12,
1881,0.282124278,0.06,
1882,0.418775558,0.08,
1883,0.216057258,0.14,
1884,0.191032547,0.09,
1885,0.308462279,0.11,
1886,0.362207078,0.15,
1887,0.179176901,0.13,
1888,0.117570416,0.12,
1890,0.264555128,0.13,
1891,0.168788908,0.11,
1892,0.334960695,0.06,
1893,0.102075418,0.14,
1894,0.185359392,0.16,
1895,0.32388774,0.14,
1896,0.197226592,0.05,
1897,0.175005587,0.16,
1898,0.113002093,0.15,
1899,0.240331438,0.17,
1900,0.33041648,0.15,
1902,0.162677888,0.12,
1904,0.178361504,0.12,
1905,0.230588001,0.11,
1906,NA,0.08,
1907,0.438985153,0.14,
1908,0.510269989,0.09,
1909,0.187291887,0.1,
1910,0.19431551,0.13,
1912,0.36578968,0.14,
1914,0.27904259,0.14,
1916,0.47920696,0.09,
1917,0.247887028,0.11,
1918,0.098812537,0.12,
1919,0.174195332,0.11,
1921,0.202070046,0.19,
1922,0.180303015,0.13,
1923,0.25761083,0.12,
1925,0.184535042,0.13,
1926,0.145155115,0.16,
1927,0.204928287,0.14,
1928,0.079249861,0.14,
1929,0.226176286,0.17,
1930,0.476214241,0.11,
1931,0.141067701,0.09,
1932,0.319507506,0.11,
1933,0.243120412,0.09,
1934,0.257536644,0.09,
1935,0.171491037,0.12,
1938,0.142398726,0.16,
1939,0.446626324,0.13,
1940,0.095508112,0.14,
1941,0.618911403,0.09,
1942,0.114623916,0.2,
1943,0.215301356,0.11,
1944,0.465781137,0.14,
1945,0.107934046,0.17,
1946,0.372308316,0.14,
1948,0.245934153,0.14,
1949,0.193858847,0.16,
1950,0.177968883,0.14,
1951,0.185878241,0.11,
1952,0.453891979,0.13,
1953,0.243156686,0.14,
1955,0.09812432,0.12,
1959,0.168376975,0.11,
1961,0.268479769,0.14,
1962,0.170786041,0.11,
1963,0.210993929,0.54,
1964,NA,0.11,
1965,0.128957414,0.16,
1966,0.273074028,0.22,
1967,0.148131982,0.09,
1968,0.497634165,0.13,
1969,0.144771691,0.14,
1970,0.329697181,0.11,
1971,0.210125265,0.11,
1972,0.217780878,0.11,
1973,0.251723291,0.13,
1974,0.471438146,0.09,
1975,0.146833221,0.14,
1976,0.108914368,0.19,
1977,0.255108602,0.13,
1980,0.324575818,0.09,
1981,0.161561293,0.19,
1982,0.205846173,0.17,
1983,0.092983718,0.25,
1984,0.178074299,0.2,
1985,0.304224255,0.13,
1986,0.10508264,0.18,
1987,0.276847615,0.11,
1988,0.193605509,0.11,
1989,0.155316681,0.05,
1990,0.307156885,0.11,
1991,0.356309396,0.2,
1992,0.18769947,0.13,
1993,0.321234745,0.11,
1994,0.183524047,0.17,
1995,0.150777746,0.12,
1996,0.2501202,0.09,
1997,0.16313995,0.12,
1998,0.236748264,0.13,
2000,0.163263699,0.1,
2001,0.299928549,0.14,
2002,0.481460878,0.1,
2003,0.300086947,0.13,
2004,0.179436378,0.12,
2005,1.072329849,0.1,
2006,0.384869143,0.11,
2007,0.268466415,0.14,
2008,0.209809008,0.11,
2009,0.21221419,0.13,
2010,0.066298888,0.13,
2011,0.18709526,0.16,
2013,0.168434207,0.12,
2015,0.251879172,0.16,
2017,0.126313753,0.17,
2018,0.204063164,0.12,
2019,0.127222083,0.17,
2020,0.230556802,0.11,
2022,0.204922795,0.14,
2023,0.213887057,0.17,
