ID,Smape,cpuTime,
1296,0.276505237,0.08,
1297,1.019952966,0.08,
1299,0.12232414,0.08,
1300,0.191983534,0.08,
1301,0.167060563,0.08,
1302,0.113055391,0.08,
1303,0.182097219,0.08,
1304,0.247892216,0.09,
1305,0.413617295,0.08,
1307,0.214578258,0.09,
1308,0.133047798,0.08,
1309,0.286143806,0.08,
1311,0.238286791,0.08,
1312,0.20031398,0.08,
1314,0.24490399,0.1,
1315,0.743235762,0.1,
1316,0.328755749,0.08,
1317,0.135614893,0.07,
1318,0.2721606,0.09,
1319,0.074961996,0.08,
1321,0.162388834,0.08,
1322,0.056908432,0.09,
1324,0.179549118,0.08,
1326,0.239399153,0.08,
1327,0.209062515,0.08,
1328,0.16303724,0.09,
1329,0.604455843,0.1,
1330,0.38831579,0.07,
1331,0.196038365,0.08,
1332,0.187738329,0.06,
1333,0.024154768,0.08,
1334,0.118507626,0.09,
1335,1.960645478,0.08,
1336,0.20823208,0.08,
1337,0.196010685,0.08,
1338,0.206646813,0.09,
1339,0.194833196,0.08,
1341,0.127829988,0.07,
1342,0.291580219,0.07,
1343,0.219803637,0.08,
1345,0.330028306,0.1,
1346,0.149488903,0.01,
1347,0.19504156,0.09,
1349,0.259552611,0.1,
1350,0.154254546,0.09,
1352,0.185793031,0.1,
1353,0.213551832,0.07,
1354,0.193785512,0.09,
1355,0.147052935,0.08,
1356,1.049169456,0.08,
1359,0.339388673,0.08,
1360,0.170013225,0.08,
1361,0.261646291,0.08,
1362,0.367307085,0.08,
1363,0.082056173,0.09,
1364,0.283115657,0.08,
1365,0.307130629,0.08,
1366,0.886894542,0.07,
1367,0.321859699,0.08,
1369,1.050607383,0.08,
1370,0.119788237,0.08,
1371,0.983121608,0.07,
1372,0.487556941,0.12,
1373,0.255968087,0.1,
1374,0.407731109,0.08,
1375,0.151989633,0.09,
1376,0.354636053,0.08,
1377,0.109171846,0.08,
1378,0.212948452,0.08,
1380,0.125943236,0.07,
1381,0.169874269,0.08,
1382,0.261559502,0.1,
1383,0.105861089,0.09,
1385,0.140895266,0.08,
1386,0.172817042,0.09,
1387,0.248793668,0.09,
1388,0.274180189,0.09,
1389,0.209615801,0.07,
1390,0.262753812,0.08,
1391,0.173511507,0.08,
1393,0.056661028,0.08,
1395,0.114522288,0.1,
1397,0.129654952,0.09,
1398,0.182038451,0.09,
1400,0.323974059,0.09,
1401,0.322335258,0.09,
1402,0.156623594,0.08,
1404,0.301959935,0.09,
1405,0.17859154,0.1,
1406,0.141902783,0.08,
1407,0.215881711,0.1,
1409,0.122357517,0.08,
1410,0.118182521,0.09,
1411,0.0340265,0.08,
1412,0.131567263,0.08,
1413,0.404562692,0.1,
1414,0.225850491,0.07,
1415,0.69121899,0.1,
1416,0.144525038,0.08,
1417,0.14124084,0.09,
1418,0.144760865,0.09,
1421,0.261209003,0.08,
1422,0.242799906,0.1,
1423,0.181651675,0.08,
1424,0.028912259,0.09,
1425,0.081872248,0.09,
1426,0.346484216,0.1,
1427,0.151455546,0.08,
1428,0.361285958,0.09,
1429,0.312054507,0.09,
1430,0.170721955,0.08,
1431,0.127766724,0.08,
1432,0.367034249,0.08,
1433,0.231566444,0.08,
1435,0.558089951,0.08,
1437,0.235454562,0.08,
1438,0.129380645,0.1,
1439,0.06676676,0.09,
1440,0.167457618,0.07,
1441,0.258821944,0.09,
1442,0.120417457,0.08,
1443,0.614463177,0.1,
1444,0.443210926,0.08,
1445,0.596284854,0.07,
1446,0.075973018,0.08,
1447,0.30363381,0.08,
1448,0.095189738,0.1,
1450,1.140787432,0.07,
1452,0.528375698,0.07,
1453,0.148170157,0.08,
1454,0.063356298,0.08,
1455,0.59041171,0.08,
1456,1.005362592,0.07,
1457,0.253546801,0.08,
1458,0.185315114,0.08,
1459,0.11290151,0.1,
1461,0.366508334,0.08,
1462,0.170932327,0.07,
1463,0.486308281,0.07,
1464,0.410033755,0.1,
1465,0.075660199,0.1,
1468,0.271331119,0.08,
1469,0.213763282,0.09,
1471,0.153601782,0.08,
1472,0.279887296,0.1,
1473,0.395577732,0.08,
1474,0.115698756,0.07,
1475,0.365005041,0.08,
1476,0.319433684,0.09,
1477,0.154085693,0.08,
1478,0.324178976,0.08,
1479,0.242444244,0.07,
1480,0.178188942,0.1,
1481,0.467154843,0.08,
1482,0.120241075,0.08,
1483,0.277034255,0.09,
1484,0.145066031,0.08,
1485,0.303590906,0.08,
1487,0.183397703,0.08,
1488,0.17594844,0.09,
1491,0.342484238,0.08,
1492,0.30485504,0.08,
1493,0.213144966,0.08,
1494,0.211625426,0.08,
1495,0.480926883,0.09,
1496,0.23376965,0.08,
1497,0.158240505,0.09,
1498,0.101781539,0.09,
1499,0.354033953,0.09,
1502,0.273472789,0.09,
1503,0.398805448,0.08,
1504,0.244622515,0.09,
1505,0.255404311,0.07,
1507,0.084887697,0.08,
1508,0.438562566,0.09,
1510,0.365374142,0.08,
1511,0.260538412,0.1,
1513,0.183030513,0.08,
1514,0.268701572,0.09,
1515,0.208431619,0.08,
1516,0.401323755,0.1,
1517,0.143700652,0.08,
1518,0.248111401,0.09,
1520,0.4009266,0.07,
1521,0.29048155,0.04,
1522,0.552834327,0.1,
1523,0.110695759,0.08,
1524,0.729340136,0.09,
1525,0.096649949,0.08,
1526,0.142426198,0.08,
1527,0.117211573,0.08,
1528,0.262437316,0.09,
1529,0.191686042,0.09,
1530,0.146008985,0.08,
1531,0.306532678,0.09,
1532,0.142425959,0.11,
1533,0.267178511,0.09,
1534,0.328375635,0.08,
1535,0.19522434,0.08,
1536,0.242589024,0.08,
1537,0.157040316,0.08,
1538,0.857208406,0.08,
1539,0.062773813,0.08,
1540,0.13928955,0.08,
1541,1.142874315,0.07,
1542,0.386983391,0.08,
1543,0.109999525,0.09,
1544,0.378578961,0.09,
1545,0.128803727,0.09,
1546,0.823724942,0.08,
1547,0.276055013,0.09,
1548,0.125178064,0.08,
1549,0.111138013,0.1,
1550,0.242729368,0.08,
1551,0.208692339,0.08,
1553,0.259755913,0.08,
1554,0.170484368,0.08,
1555,0.259250847,0.07,
1556,0.151256342,0.09,
1557,0.276477416,0.1,
1558,0.052726408,0.09,
1559,0.184291412,0.08,
1560,0.194393417,0.08,
1561,0.220142057,0.07,
1562,0.281451942,0.1,
1563,0.660348702,0.08,
1564,0.375064933,0.09,
1565,0.150085668,0.09,
1566,0.37091434,0.08,
1567,0.315030656,0.08,
1569,1.481916417,0.08,
1570,0.34350569,0.09,
1573,0.205285523,0.08,
1575,0.152413129,0.09,
1576,0.239640543,0.08,
1577,0.362521157,0.09,
1578,0.381652334,0.07,
1580,0.229153041,0.08,
1581,0.131125306,0.08,
1583,0.856637284,0.08,
1584,0.273945447,0.07,
1585,0.19556886,0.1,
1586,0.265660831,0.08,
1587,0.256451211,0.09,
1590,0.165653009,0.09,
1591,0.266382687,0.11,
1592,0.247586028,0.09,
1593,0.35354519,0.08,
1594,0.283159305,0.09,
1596,0.171397663,0.08,
1598,0.233770269,0.07,
1599,0.11921289,0.08,
1600,0.169446911,0.08,
1602,0.056743515,0.1,
1603,0.199544246,0.08,
1606,0.293425924,0.07,
1607,0.192078353,0.08,
1608,0.250834366,0.08,
1609,0.244091709,0.08,
1610,0.234060708,0.1,
1611,0.356831852,0.07,
1612,0.28291785,0.09,
1613,0.20977621,0.08,
1614,0.190288179,0.1,
1615,0.254038453,0.07,
1616,0.120853761,0.1,
1617,0.02508692,0.08,
1618,0.232587932,0.08,
1619,0.098397609,0.08,
1622,0.172810614,0.08,
1623,0.124081381,0.08,
1624,0.167519049,0.08,
1625,0.1805516,0.08,
1626,0.233156866,0.07,
1627,0.382907019,0.08,
1628,0.128976661,0.08,
1629,0.777531725,0.1,
1630,0.275091509,0.08,
1631,0.180879121,0.09,
1632,0.108865282,0.08,
1633,0.121163122,0.02,
1634,0.193601228,0.1,
1635,0.432865227,0.1,
1636,0.283508794,0.08,
1637,0.407291953,0.08,
1638,0.105064177,0.09,
1639,0.203116275,0.09,
1641,0.102148399,0.08,
1642,0.29273723,0.1,
1643,0.234918232,0.08,
1645,0.185508745,0.08,
1646,0.113455741,0.07,
1647,0.330196033,0.08,
1648,0.196118819,0.08,
1649,1.16706043,0.1,
1650,0.229016314,0.09,
1651,0.472316854,0.07,
1652,0.141844883,0.08,
1653,0.47889724,0.08,
1654,0.241737398,0.1,
1655,0.168438821,0.09,
1656,0.173284837,0.09,
1657,0.311316208,0.09,
1658,0.266619239,0.09,
1659,0.789096611,0.08,
1660,0.096660379,0.07,
1661,0.18952155,0.08,
1663,0.205714606,0.09,
1664,0.292095129,0.08,
1666,0.231833267,0.09,
1667,0.316220247,0.08,
1668,0.511416925,0.08,
1669,0.310765218,0.09,
1670,0.141416201,0.08,
1672,0.194316541,0.09,
1673,0.188327233,0.1,
1674,0.155085196,0.1,
1675,0.321274442,0.08,
1676,0.193573949,0.08,
1677,0.207968714,0.08,
1679,0.179706543,0.08,
1680,0.375840029,0.07,
1681,0.391271176,0.09,
1682,0.141706882,0.08,
1683,0.386996909,0.09,
1684,0.188679618,0.08,
1685,0.153272743,0.08,
1686,0.163084646,0.02,
1687,0.767723618,0.08,
1688,0.282509669,0.09,
1689,0.521467682,0.08,
1690,0.181919559,0.09,
1691,0.319742127,0.09,
1692,0.217544759,0.09,
1693,0.018448142,0.08,
1694,0.426680286,0.1,
1695,0.288333322,0.07,
1697,0.230085996,0.1,
1698,0.136096539,0.08,
1699,0.132069123,0.07,
1700,0.259021046,0.09,
1701,0.398433516,0.1,
1702,0.242471007,0.1,
1704,0.179922834,0.08,
1706,0.144105841,0.08,
1707,0.206213565,0.08,
1708,0.111982528,0.08,
1709,0.135012718,0.08,
1710,0.240979961,0.09,
1711,0.136222787,0.07,
1713,0.365824239,0.1,
1715,0.153175849,0.08,
1717,0.829509882,0.09,
1718,0.255756553,0.07,
1719,0.092220832,0.1,
1720,0.163016708,0.08,
1722,0.207114241,0.1,
1723,0.500309701,0.09,
1724,0.539468167,0.08,
1725,0.23199183,0.03,
1726,0.14061956,0.08,
1727,0.809285383,0.08,
1728,0.176554914,0.07,
1729,0.223947634,0.08,
1730,0.135294034,0.08,
1731,0.220045058,0.08,
1732,0.580392297,0.07,
1734,0.136134437,0.09,
1736,0.341921829,0.1,
1737,0.239008627,0.1,
1740,0.320772522,0.08,
1741,0.092703898,0.09,
1742,0.149875076,0.08,
1743,0.652755942,0.09,
1744,0.358828078,0.08,
1745,0.146296922,0.09,
1746,0.350054571,0.08,
1747,0.070318934,0.08,
1748,0.153953272,0.08,
1749,0.053843193,0.07,
1750,0.137486049,0.08,
1751,0.194418334,0.08,
1752,0.235420495,0.1,
1753,0.187734411,0.07,
1754,0.294343291,0.09,
1755,0.165024642,0.08,
1756,0.147748388,0.09,
1757,0.262340377,0.09,
1758,0.644688208,0.08,
1760,0.231229688,0.08,
1761,0.290391846,0.08,
1762,0.183589495,0.07,
1763,0.250278512,0.07,
1764,0.244404882,0.08,
1765,0.232330181,0.1,
1766,0.449219776,0.08,
1767,0.265183228,0.09,
1768,0.465454608,0.08,
1769,0.213957267,0.08,
1770,0.220811517,0.08,
1772,0.743025865,0.09,
1773,0.413991083,0.09,
1776,0.466757187,0.09,
1777,0.345545524,0.09,
1779,0.098575125,0.09,
1780,0.213163471,0.08,
1781,0.137711769,0.08,
1782,0.200867902,0.08,
1783,0.251033469,0.08,
1784,0.129927562,0.08,
1786,0.181451932,0.08,
1787,0.42680852,0.08,
1788,0.101488014,0.08,
1790,0.513987042,0.1,
1791,0.365317339,0.09,
1793,0.478557864,0.1,
1794,0.089685698,0.1,
1795,0.269695707,0.07,
1796,0.159375588,0.09,
1797,0.279149859,0.08,
1798,0.891769442,0.1,
1799,0.106692643,0.08,
1800,0.141327748,0.09,
1802,0.209756013,0.09,
1803,0.081568058,0.09,
1804,0.211423092,0.07,
1806,0.125753344,0.1,
1807,0.442884677,0.08,
1808,0.256828494,0.1,
1809,0.193361738,0.08,
1810,0.19241828,0.08,
1811,0.274493462,0.09,
1812,0.170400425,0.08,
1814,0.319711645,0.09,
1815,0.198594804,0.09,
1816,0.212552753,0.11,
1817,0.144543247,0.09,
1818,0.166912117,0.08,
1819,0.159060546,0.08,
1820,0.716780066,0.08,
1821,0.360599331,0.07,
1822,0.247413373,0.07,
1823,0.320824164,0.08,
1824,0.54355367,0.08,
1827,0.113190223,0.1,
1828,0.162401282,0.07,
1829,0.180717718,0.1,
1830,0.237456196,0.1,
1831,0.315712386,0.08,
1832,0.380722884,0.07,
1833,1.401913278,0.09,
1834,0.129844059,0.08,
1835,0.160002434,0.1,
1836,0.644931024,0.09,
1837,0.447691034,0.08,
1838,0.38206615,0.08,
1839,0.232458339,0.08,
1840,0.227381037,0.07,
1843,0.398132151,0.09,
1844,0.340198076,0.08,
1845,0.369724658,0.1,
1846,0.214212601,0.08,
1847,0.139589587,0.09,
1848,0.10351636,0.08,
1850,0.140211925,0.08,
1851,0.395079762,0.08,
1853,0.046060233,0.09,
1854,0.24846268,0.1,
1855,0.247476512,0.08,
1856,0.073466829,0.08,
1859,0.598447037,0.03,
1860,0.269123462,0.1,
1861,0.160838078,0.08,
1862,0.213563869,0.09,
1863,0.223819935,0.08,
1864,0.252667042,0.08,
1865,0.154505646,0.08,
1867,0.205728877,0.1,
1869,0.117998554,0.07,
1870,0.358044944,0.08,
1871,0.275726223,0.08,
1872,0.259414495,0.08,
1873,1.176903484,0.09,
1874,0.171076329,0.09,
1875,0.200376259,0.09,
1877,0.216854328,0.08,
1878,0.390631893,0.08,
1879,0.212380926,0.1,
1880,0.121607281,0.1,
1881,0.314998129,0.08,
1882,0.346757338,0.09,
1883,0.168045953,0.07,
1884,0.245352317,0.08,
1885,0.276888501,0.08,
1886,0.332370771,0.09,
1887,0.158146516,0.1,
1888,0.144103233,0.08,
1890,0.242986682,0.08,
1891,0.16325866,0.08,
1892,0.548163752,0.07,
1893,0.107754303,0.1,
1894,0.118851344,0.08,
1895,0.340501555,0.08,
1896,0.201225331,0.08,
1897,0.134858524,0.08,
1898,0.097027334,0.09,
1899,0.160973513,0.07,
1900,0.281029308,0.07,
1902,0.15551524,0.08,
1904,0.159812636,0.08,
1905,0.216064836,0.08,
1906,1.829917749,0.09,
1907,0.404028053,0.08,
1908,0.503731626,0.08,
1909,0.163671872,0.1,
1910,0.206004038,0.07,
1912,0.301560249,0.09,
1914,0.31768216,0.08,
1916,0.476852889,0.09,
1917,0.234730094,0.07,
1918,0.151041961,0.1,
1919,0.149909567,0.08,
1921,0.177230308,0.09,
1922,0.185837835,0.09,
1923,0.27917137,0.09,
1925,0.17680419,0.11,
1926,0.123766725,0.08,
1927,0.243355842,0.07,
1928,0.121579167,0.1,
1929,0.221737305,0.08,
1930,0.541587979,0.08,
1931,0.136877027,0.09,
1932,0.253086592,0.1,
1933,0.287436934,0.1,
1934,0.252674941,0.08,
1935,0.184551722,0.08,
1938,0.155544078,0.08,
1939,0.318635383,0.08,
1940,0.093271068,0.09,
1941,0.567332814,0.09,
1942,0.103252146,0.08,
1943,0.241972476,0.08,
1944,0.417606268,0.1,
1945,1.362818688,0.09,
1946,0.331012307,0.08,
1948,0.225561505,0.1,
1949,0.176124323,0.09,
1950,0.184694803,0.07,
1951,0.178981285,0.09,
1952,0.384840093,0.08,
1953,0.180931829,0.09,
1955,0.121322843,0.08,
1959,0.185883147,0.09,
1961,0.310891134,0.08,
1962,0.160128181,0.09,
1963,0.261575013,0.08,
1964,2,0.09,
1965,0.134837969,0.08,
1966,0.337441363,0.08,
1967,0.154558554,0.08,
1968,0.55715339,0.08,
1969,0.165012587,0.1,
1970,0.410596387,0.08,
1971,0.216665301,0.08,
1972,0.201771292,0.08,
1973,0.221556452,0.08,
1974,0.552359804,0.14,
1975,0.12822278,0.08,
1976,0.106438578,0.09,
1977,0.259324037,0.07,
1980,0.366893226,0.09,
1981,0.154924649,0.08,
1982,0.194494716,0.08,
1983,0.098468707,0.08,
1984,0.19595574,0.08,
1985,0.358681592,0.09,
1986,0.091748042,0.09,
1987,0.243996796,0.08,
1988,0.202235326,0.1,
1989,0.188202379,0.08,
1990,0.302734441,0.08,
1991,0.367845766,0.07,
1992,0.173066547,0.1,
1993,0.306464424,0.08,
1994,0.189511689,0.08,
1995,0.404955462,0.09,
1996,0.229564754,0.1,
1997,0.139689533,0.1,
1998,0.228236869,0.08,
2000,0.27577759,0.07,
2001,0.282474525,0.09,
2002,0.678200729,0.08,
2003,0.287538835,0.08,
2004,0.212023256,0.08,
2005,1.015433874,0.08,
2006,0.724969924,0.08,
2007,0.256886767,0.08,
2008,0.196776474,0.07,
2009,0.190658118,0.08,
2010,0.061445966,0.08,
2011,0.173044739,0.08,
2013,0.161090687,0.07,
2015,0.320353428,0.09,
2017,0.129470753,0.08,
2018,0.184830794,0.1,
2019,0.09979047,0.08,
2020,0.205063724,0.09,
2022,0.200488606,0.08,
2023,0.22967093,0.08,
2024,0.196736066,0.08,
2025,0.162572037,0.09,
2026,0.210230146,0.07,
2027,0.219985128,0.09,
2028,0.06643781,0.02,
2029,0.310665641,0.08,
2030,0.20825067,0.07,
2031,0.244398007,0.08,
2032,0.168500095,0.08,
2034,0.339385501,0.08,
2035,0.179454962,0.11,
2036,0.176135495,0.07,
2037,1.266202117,0.1,
2038,0.121436236,0.08,
2039,0.266311678,0.09,
2041,0.133130963,0.08,
2042,0.189231483,0.09,
2043,0.249127073,0.08,
2044,0.249499055,0.08,
2045,0.408485712,0.08,
2046,0.306968698,0.08,
2047,0.418021506,0.09,
2048,0.310822546,0.08,
2049,0.422713828,0.08,
2050,0.357895431,0.09,
2051,0.241362778,0.08,
2052,0.712564813,0.07,
2053,0.152947313,0.09,
2054,0.157234006,0.08,
2055,0.359494593,0.09,
2056,0.199210696,0.09,
2057,0.093443105,0.03,
2058,0.241258509,0.08,
2059,0.115664767,0.1,
2060,0.223773406,0.08,
2062,0.240103478,0.09,
2064,0.307867737,0.09,
2065,0.389239691,0.09,
2067,0.240495286,0.07,
2068,0.117597829,0.08,
2069,0.114446768,0.08,
2070,0.188438816,0.07,
2071,0.12813121,0.09,
2072,0.298693957,0.09,
2073,0.126772764,0.09,
2074,0.41554302,0.08,
2075,0.296830921,0.09,
2076,0.227258231,0.08,
2078,0.280357971,0.09,
2079,0.122815611,0.09,
2080,0.226244176,0.09,
2081,0.193095438,0.08,
2082,0.550382706,0.1,
2084,0.147668234,0.08,
2085,0.076291357,0.09,
2086,0.363287444,0.07,
2087,0.429663337,0.07,
2088,0.192255013,0.07,
2090,0.237654773,0.08,
2092,0.413996623,0.09,
2093,0.283411654,0.08,
2094,1.317333127,0.1,
2096,0.250247822,0.08,
2097,0.749787008,0.09,
2098,0.285551401,0.08,
2099,0.167759231,0.11,
2100,2,0.08,
2102,0.143313431,0.08,
2103,0.341811651,0.11,
2104,0.14570315,0.09,
2105,0.270636944,0.09,
2106,0.695786935,0.07,
2107,0.215375738,0.09,
2108,0.182275165,0.1,
2109,0.108010505,0.1,
2110,0.946810893,0.08,
2111,0.23512406,0.09,
2112,0.062733244,0.08,
2113,0.318509533,0.08,
2114,0.333033252,0.07,
2115,0.201759322,0.07,
2116,0.142620214,0.09,
2117,0.252634327,0.09,
2118,0.309527217,0.09,
2119,0.097013036,0.08,
2121,0.243878238,0.08,
2123,0.201658569,0.08,
2124,0.218055409,0.09,
2125,0.052319897,0.07,
2126,0.170426039,0.11,
2127,0.225840956,0.09,
2129,0.154219763,0.1,
2130,0.28075275,0.08,
2131,0.144419117,0.09,
2133,0.208692053,0.07,
2135,0.263849003,0.1,
2138,0.156662295,0.08,
2140,0.475780523,0.09,
2141,0.123770539,0.08,
2142,0.259225396,0.08,
2143,0.254609857,0.08,
2144,0.091878677,0.08,
2146,0.287631004,0.08,
2147,0.176904341,0.09,
2148,0.232476544,0.08,
2149,0.390015891,0.09,
2150,0.072409645,0.09,
2152,0.173079396,0.08,
2153,0.292932865,0.09,
2154,0.115247949,0.08,
2156,0.101403074,0.08,
2158,0.215926886,0.08,
2159,0.173683951,0.09,
2160,0.472934761,0.09,
2161,0.202264725,0.09,
2162,0.243595661,0.08,
2163,0.098674319,0.08,
2164,0.295701792,0.09,
2165,0.278508362,0.07,
2166,0.13723484,0.1,
2167,0.257765562,0.08,
2168,0.180888161,0.08,
2169,0.241061295,0.08,
2170,0.446411088,0.09,
2171,0.112836648,0.08,
2172,0.424047729,0.07,
2173,0.316420657,0.07,
2174,0.67040302,0.09,
2175,0.165453459,0.08,
2176,0.244317064,0.09,
2178,0.168135215,0.08,
2181,0.18166235,0.08,
2182,0.106792506,0.08,
2183,0.336138785,0.08,
2184,0.152412446,0.09,
2185,0.325102389,0.08,
2186,0.183881757,0.09,
2187,0.149991046,0.09,
2188,0.72961558,0.08,
2189,0.169152581,0.09,
2191,0.332692725,0.08,
2192,0.133785949,0.07,
2193,0.141229149,0.09,
2194,0.277372259,0.08,
2196,0.220119888,0.08,
2197,0.31711608,0.08,
2198,0.222375098,0.11,
2200,0.376597373,0.02,
